nct_id,brief_title,overall_status,phase,conditions,interventions,location_countries,lead_sponsor,lead_sponsor_norm,region_label,estimated_trial_cost,enrollment_feasibility_score,benefit_score
NCT06160843,Pembrolizumab and Olaparib Treatment for Relapsed or Refractory Peripheral T-Cell Lymphoma,Recruiting,Phase 2,"['Relapsed Peripheral T-Cell Lymphoma'
 'Refractory Peripheral T-Cell Lymphoma']","['Pembrolizumab IV infusion Q3W, with daily oral Olaparib.']",['Singapore'],"National Cancer Centre, Singapore","National Cancer Centre, Singapore",Global / Multi-Region,2.0,1.0,0.6
NCT06161311,Baseline Relative Peripheral Refraction in Myopia Control,Recruiting,Phase 2,['Myopia'],['DIMS lenses'],['Hong Kong'],The Hong Kong Polytechnic University,The Hong Kong Polytechnic University,Global / Multi-Region,2.0,1.0,0.6
NCT06161441,"A Trial to Learn if the Combination of Fianlimab, Cemiplimab, and Chemotherapy is Safe and Works Better Than the Combination of Cemiplimab and Chemotherapy in Adult Patients With Non-Small Cell Lung Cancer That Can be Treated With Surgery",Recruiting,Phase 2,['Resectable Non-small Cell Lung Cancer'],"['Fianlimab' 'Cemiplimab' 'Pemetrexed' 'Paclitaxel' 'Carboplatin'
 'Cisplatin' 'Placebo']","['Australia' 'Chile' 'France' 'Georgia' 'Germany' 'Italy' 'Malaysia'
 'Romania' 'South Korea' 'Spain' 'Taiwan' 'Turkey (Türkiye)'
 'United States']",Regeneron Pharmaceuticals,Regeneron Pharmaceuticals,Global / Multi-Region,2.0,1.0,0.6
NCT06161506,Surface Electrical Stimulation for Urinary Incontinence in Men Treated for Prostate Cancer,Recruiting,Phase 2,"['Urinary Urge Incontinence' 'Stress Urinary Incontinence'
 'Prostatic Hyperplasia']",['Elidah Device'],['United States'],National Cancer Institute (NCI),National Cancer Institute (NCI),Global / Multi-Region,2.0,1.0,0.6
NCT06161532,"Sacituzumab Govitecan With or Without Atezolizumab Immunotherapy in Rare Genitourinary Tumors (SMART) Such as High Grade Neuroendocrine Carcinomas, Adenocarcinoma, and Squamous Cell Bladder/Urinary Tract Cancer, Renal Medullary Carcinoma and Penile C...",Recruiting,Phase 2,"['Small Cell Carcinoma of the Bladder'
 'Small Cell Carcinoma of the Urinary Tract'
 'Squamous Cell Carcinoma of the Bladder'
 'Squamous Cell Carcinoma of the Urinary Tract'
 'Primary Adenocarcinoma of the Bladder'
 'Primary Adenocarcinoma of the Urinary Tract' 'Renal Medullary Carcinoma'
 'Squamous Cell Carcinoma of the Penis']",['Sacituzumab govitecan' 'Atezolizumab'],['United States'],National Cancer Institute (NCI),National Cancer Institute (NCI),Global / Multi-Region,2.0,1.0,0.6
NCT06161545,Pembrolizumab + N-803 Alone or in Combination With PD-L1 t-haNK Cells for Resectable Head and Neck Squamous Cell Carcinoma,Recruiting,Phase 2,"['Stage II Squamous Cell Carcinoma of the Head and Neck'
 'Stage III Squamous Cell Carcinoma of the Head and Neck'
 'Stage IV Squamous Cell Carcinoma of the Head and Neck']",['PD-L1 t-haNK cells' 'pembrolizumab' 'N-803'],['United States'],National Cancer Institute (NCI),National Cancer Institute (NCI),Global / Multi-Region,2.0,1.0,0.6
NCT06161688,Ensitrelvir for Viral Persistence and Inflammation in People Experiencing Long COVID,"Active, not recruiting",Phase 2,['Long COVID' 'Post Acute Sequelae of COVID-19' 'Post-Acute COVID-19'],['Ensitrelvir' 'Placebo'],['United States'],Timothy Henrich,Timothy Henrich,Global / Multi-Region,2.0,1.0,0.6
NCT06161974,Study of Olutasidenib and Temozolomide in HGG,Recruiting,Phase 2,"['High Grade Glioma' 'Astrocytoma' 'Astrocytoma, Grade III'
 'Astrocytoma, Grade IV' 'Diffuse Intrinsic Pontine Glioma'
 'WHO Grade III Glioma' 'WHO Grade IV Glioma' 'Metastatic Brain Tumor'
 'Diffuse Midline Glioma, H3 K27M-Mutant' 'Thalamus Tumor' 'Spinal Tumor'
 'IDH1 Mutation' 'IDH1 R132' 'IDH1 R132C' 'IDH1 R132H' 'IDH1 R132S'
 'IDH1 R132G' 'IDH1 R132L' 'Oligodendroglioma']",['Olutasidenib + TMZ'],"['Australia' 'Canada' 'Germany' 'Netherlands' 'United Kingdom'
 'United States']",Rigel Pharmaceuticals,Rigel Pharmaceuticals,Global / Multi-Region,2.0,1.0,0.6
NCT06162013,The NADAPT Study: a Randomized Double-blind Trial of NAD Replenishment Therapy for Atypical Parkinsonism,Recruiting,Phase 2,"['Progressive Supranuclear Palsy' 'Multiple System Atrophy'
 'Corticobasal Syndrome']",['Nicotinamide Riboside' 'Placebo'],['Norway'],Haukeland University Hospital,Haukeland University Hospital,Global / Multi-Region,2.0,1.0,0.6
NCT06162351,"A Study to Evaluate the Efficacy and Toxicities of PLX038, in Patients With Locally Advanced or Metastatic Triple-negative Breast Cancer",Recruiting,Phase 2,['Breast' 'Cancer'],['PLX038'],['France'],Institut Curie,Institut Curie,Global / Multi-Region,2.0,1.0,0.6
NCT06162650,Total Neoadjuvant Therapy in Rectal Cancer,Recruiting,Phase 2,['Rectal Cancer'],['Short-course radiotherapy' 'mFOLFOX6'],['Taiwan'],National Cheng-Kung University Hospital,National Cheng-Kung University Hospital,Global / Multi-Region,2.0,1.0,0.6
NCT06162832,Periodontal Regeneration With Recombinant Human Platelet Derived Growth Factor (rH-PDGF-BB) and Allograft,Recruiting,Phase 2,['Periodontal Diseases'],['Allograft and rHPDGF-BB' 'Allograft and Saline solution'],['Mexico'],Universidad Autonoma de Nuevo Leon,Universidad Autonoma de Nuevo Leon,Global / Multi-Region,2.0,1.0,0.6
NCT06163573,Treatment of Patellofemoral Osteoarthritis With Engineered Cartilage.,Recruiting,Phase 2,['Patellofemoral Osteoarthritis'],['N-TEC' 'Platelet rich plasma'],['Croatia' 'Germany' 'Switzerland'],"University Hospital, Basel, Switzerland","University Hospital, Basel, Switzerland",Global / Multi-Region,2.0,1.0,0.6
NCT06163729,Camrelizumab Combined With Chemotherapy and Radiotherapy Perioperative Treatment of Esophageal Gastric Junction Adenocarcinoma,Recruiting,Phase 2,['Gastroesophageal Junction Adenocarcinoma (Siewert II-III)'],['Camrelizumab+Oxaliplatin+Paclitaxel (Albumin Bound) +radiotherapy'],['China'],"Cancer Institute and Hospital, Chinese Academy of Medical Sciences","Cancer Institute and Hospital, Chinese Academy of Medical Sciences",Global / Multi-Region,2.0,1.0,0.6
NCT06163833,Mesenchymal Stromal Cells for Traumatic Brain Injury,Recruiting,Phase 2,['Traumatic Brain Injury With Loss of Consciousness'],"['Mesenchymal stromal cell low dosage-80*10^6 cells'
 'Mesenchymal stromal cell low dosage-160*10^6 cells'
 'Placebo-storage solution']",['Italy'],Fondazione IRCCS San Gerardo dei Tintori,Fondazione IRCCS San Gerardo dei Tintori,Global / Multi-Region,2.0,1.0,0.6
NCT06164275,Pembrolizumab Followed by Chemotherapy for the Treatment of Patients With Classical Hodgkin Lymphoma,"Active, not recruiting",Phase 2,['Classic Hodgkin Lymphoma'],"['Biopsy' 'Biospecimen Collection' 'Computed Tomography' 'Dacarbazine'
 'Doxorubicin' 'Echocardiography' 'Multigated Acquisition Scan'
 'Pembrolizumab' 'Positron Emission Tomography' 'Vinblastine']",['United States'],Northwestern University,Northwestern University,Global / Multi-Region,2.0,1.0,0.6
NCT06164600,Bovine Colostrum for Prophylaxis Against Recurrent Urinary Tract Infection in Children,Recruiting,Phase 2,"['Urinary Tract Infections' 'Recurrent' 'Child' 'Prevention & Control'
 'Infections' 'Urologic Diseases' 'Communicable Diseases']",['Bovine colostrum' 'Placebo'],['Egypt'],Ain Shams University,Ain Shams University,Global / Multi-Region,2.0,1.0,0.6
NCT06164613,Use of Cinnamomum Verum for Induction of Labor. Double Blind Randomized Clinical Trial,Recruiting,Phase 2,['Labor Onset and Length Abnormalities' 'First Birth'],['Cinnamomum Verum oil extract' 'Placebo'],['Honduras'],Universidad Nacional Autonoma de Honduras,Universidad Nacional Autonoma de Honduras,Global / Multi-Region,2.0,1.0,0.6
NCT06165380,Cardenilimab Combined With Chemotherapy for Locally Advanced Esophageal Squamous Cell Carcinoma,Recruiting,Phase 2,['Esophageal Squamous Cell Carcinoma' 'Neoadjuvant Therapies'],['Cardenilimab Combined With Chemotherapy'],['China'],Li Zhang,Li Zhang,Global / Multi-Region,2.0,1.0,0.6
NCT06165419,Definitive Radiation for High-Risk Spine Metastases,Recruiting,Phase 2,"['Metastatic Cancer' 'Metastatic Lung Cancer' 'Metastatic Breast Cancer'
 'Metastatic Tumor' 'Metastatic Tumor of Bone'
 'Metastatic Tumor to the Spine' 'Spine Metastases' 'Metastasis']",['SBRT to the spine'],['United States'],Stony Brook University,Stony Brook University,Global / Multi-Region,2.0,1.0,0.6
NCT06165900,Stereotactic Radiotherapy Combined With Adebrelimab and TCb (Nab-paclitaxel + Carboplatin) in Neoadjuvant Treatment of TNBC,Recruiting,Phase 2,['Stereotactic Radiotherapy' 'Immunotherapy' 'Breast Cancer'],"['adebrelimab plus stereotactic radiotherapy followed by adebrelimab plus chemotherapy (nab-paclitaxel + carboplatin)'
 'adebrelimab plus chemotherapy (nab-paclitaxel + carboplatin)']",['China'],Shengjing Hospital,Shengjing Hospital,Global / Multi-Region,2.0,1.0,0.6
NCT06166576,Radioembolization as a Spearhead Treatment of Hepatocellular Carcinoma With Localized Portal Vein Tumor Thrombosis,Recruiting,Phase 2,['Hepatocellular Carcinoma'],['Ablative radioembolization'],['South Korea'],Seoul National University Hospital,Seoul National University Hospital,Global / Multi-Region,2.0,1.0,0.6
NCT06167291,Phase II Randomized-registry Embedded Study of Lymphoscintigraphy for Oropharyngeal Neoplasms to Enable Risk-adapted Nodal Guidance for Robotic Surgery and/or Radiotherapy (LONE-RANGR2),Recruiting,Phase 2,"['Oropharyngeal Neoplasms' 'Robotic Surgery and/or Radiotherapy'
 'Lymphoscintigraphy']",['Arm 1- Ipsilateral'],['United States'],M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,Global / Multi-Region,2.0,1.0,0.6
NCT06167785,A Study to Evaluate Zanubrutinib and Tislelizumab in Progressive Lymphoma Post CAR-T,Recruiting,Phase 2,['Large B-cell Lymphoma'],['Tislelizumab' 'Zanubrutinib' 'Tislelizumab + Zanubrutinib'],['Canada'],"University Health Network, Toronto","University Health Network, Toronto",Global / Multi-Region,2.0,1.0,0.6
NCT06168383,To Evaluate the Efficacy and Safety of HSK31679 in Chinese Patients With Non-Alcoholic Steatohepatitis (NASH) .,"Active, not recruiting",Phase 2,['Non-Alcoholic Steatohepatitis (NASH)'],['HSK31679 80mg' 'HSK31679 160mg' 'Placebo'],['China'],"Haisco Pharmaceutical Group Co., Ltd.","Haisco Pharmaceutical Group Co., Ltd.",Global / Multi-Region,2.0,1.0,0.6
NCT06168786,Cadonilimab Combined With Fruquintinib and SBRT as Athird-line and Posterior Line Treatment in Patients With MSS CRC,Recruiting,Phase 2,['Colorectal Cancer'],['Fruquintinib' 'Cadonilimab' 'SBRT'],['China'],Huazhong University of Science and Technology,Huazhong University of Science and Technology,Global / Multi-Region,2.0,1.0,0.6
NCT06168799,Ilofotase Alfa for Prevention of Renal Damage After Cardiac Surgery,"Active, not recruiting",Phase 2,['Open Heart Surgery'],['Ilofotase alfa' 'Placebo'],['Germany'],AM-Pharma,AM-Pharma,Global / Multi-Region,2.0,1.0,0.6
NCT06168812,A Study of Glipizide to Treat High Blood Sugar in People With Pancreatic Cancer,Recruiting,Phase 2,"['Pancreatic Cancer' 'Pancreatic Carcinoma'
 'Pancreatic Ductal Adenocarcinoma' 'Pancreatic Cancer Metastatic'
 'Metastatic Pancreatic Cancer'
 'Metastatic Pancreatic Ductal Adenocarcinoma']",['Glipizide'],['United States'],Memorial Sloan Kettering Cancer Center,Memorial Sloan Kettering Cancer Center,Global / Multi-Region,2.0,1.0,0.6
NCT06168851,Anti-CD38 Antibody Treating Pediatric Primary Immune Thrombocytopenia (ITP),Recruiting,Phase 2,['Immune Thrombocytopenia' 'Treatment'],['Anti-CD38 antibody Injection'],['China'],"Institute of Hematology & Blood Diseases Hospital, China","Institute of Hematology & Blood Diseases Hospital, China",Global / Multi-Region,2.0,1.0,0.6
NCT06169046,A Placebo-controlled Study of Clenbuterol in Spinal and Bulbar Muscular Atrophy,Recruiting,Phase 2,['Spinal and Bulbar Muscular Atrophy'],['Clenbuterol' 'Placebo'],['Italy'],Gianni Soraru,Gianni Soraru,Global / Multi-Region,2.0,1.0,0.6
NCT06169072,Sentinel Lymph Node Localisation With an Ultra-low Dose of Magtrace in Breast Cancer Patients,Recruiting,Phase 2,['Breast Cancer' 'Sentinel Lymph Node'],['Superparamagnetic Iron Oxide' 'Technetium99'],['Sweden'],Vastra Gotaland Region,Vastra Gotaland Region,Global / Multi-Region,2.0,1.0,0.6
NCT06169124,Study to Test the Drug Darolutamide Along With the Drugs Leuprolide Acetate and Exemestane in Patients With Recurrent Ovarian Granulosa Cell Tumors,"Active, not recruiting",Phase 2,['Adult Ovarian Granulosa Cell Tumor'],"['Biospecimen Collection' 'Chest Radiography' 'Computed Tomography'
 'Darolutamide' 'Exemestane' 'Leuprolide Acetate'
 'Magnetic Resonance Imaging' 'Positron Emission Tomography']",['United States'],National Cancer Institute (NCI),National Cancer Institute (NCI),Global / Multi-Region,2.0,1.0,0.6
NCT06169215,Comparing the Combination of Selinexor-Daratumumab-Velcade-Dexamethasone (Dara-SVD) With the Usual Treatment (Dara-RVD) for High-Risk Newly Diagnosed Multiple Myeloma,Recruiting,Phase 2,['Multiple Myeloma'],"['Biospecimen Collection' 'Bone Marrow Aspiration' 'Bone Marrow Biopsy'
 'Bortezomib' 'Computed Tomography'
 'Daratumumab and Recombinant Human Hyaluronidase' 'Dexamethasone'
 'Lenalidomide' 'Magnetic Resonance Imaging'
 'Positron Emission Tomography' 'Selinexor']",['United States'],National Cancer Institute (NCI),National Cancer Institute (NCI),Global / Multi-Region,2.0,1.0,0.6
NCT06169397,An Open-label Extension Study of XTMAB-16 in Patients With Pulmonary Sarcoidosis,Enrolling by invitation,Phase 2,['Pulmonary Sarcoidosis'],['XTMAB-16'],['Czechia' 'Poland' 'United Kingdom' 'United States'],"Xentria, Inc.","Xentria, Inc.",Global / Multi-Region,2.0,1.0,0.6
NCT06170710,Postoperative CCRT Followed by Immunotherapy in High-Risk LA HNSCC,Recruiting,Phase 2,['Head and Neck Squamous Cell Carcinoma'],['Anti-PD-1 monoclonal antibody' 'Postoperative CCRT'],['China'],"Cancer Institute and Hospital, Chinese Academy of Medical Sciences","Cancer Institute and Hospital, Chinese Academy of Medical Sciences",Global / Multi-Region,2.0,1.0,0.6
NCT06170840,A Study of QY101 Ointment in Subjects With Plaque Psoriasis,Recruiting,Phase 2,['Psoriasis'],['QY101Placebo/QY101 ointment'],['China'],"E-nitiate Biopharmaceuticals (Hangzhou) Co., Ltd.","E-nitiate Biopharmaceuticals (Hangzhou) Co., Ltd.",Global / Multi-Region,2.0,1.0,0.6
NCT06170970,Solriamfetol for the Treatment of Multiple Sclerosis Fatigue,Recruiting,Phase 2,['Multiple Sclerosis' 'Multiple Sclerosis Fatigue'],['Solriamfetol' 'Placebo'],['United States'],Johns Hopkins University,Johns Hopkins University,Global / Multi-Region,2.0,1.0,0.6
NCT06171217,Realizing Effectiveness Across Continents With Hydroxyurea,"Active, not recruiting",Phase 2,['Sickle Cell Disease' 'Children'],['Hydroxyurea' 'Hydroxyurea'],['Angola' 'Democratic Republic of the Congo' 'Kenya' 'Uganda'],"Children's Hospital Medical Center, Cincinnati","Children's Hospital Medical Center, Cincinnati",Global / Multi-Region,2.0,1.0,0.6
NCT06171555,Efficacy of CTM for Tennis ELbow,Enrolling by invitation,Phase 2,"['Tennis Elbow' 'Lateral Epicondylitis \\(Tennis Elbow\\)'
 'Lateral Elbow Tendinopathy']",['CTM' 'Celestone'],['United States'],Indiana Hand to Shoulder Center,Indiana Hand to Shoulder Center,Global / Multi-Region,2.0,1.0,0.6
NCT06171685,MMRC Horizon One Adaptive Platform Trial Evaluating Therapies in RRMM,Recruiting,Phase 2,['Relapse Multiple Myeloma' 'Refractory Multiple Myeloma'],['Teclistamab Monotherapy' 'Teclistamab'],['United States'],Multiple Myeloma Research Consortium,Multiple Myeloma Research Consortium,Global / Multi-Region,2.0,1.0,0.6
NCT06171854,caBozantinib in Pre-treated pAtients With Metastatic COlorectal Cancer.,"Active, not recruiting",Phase 2,['Refractory Colorectal Adenocarcinoma'],['Cabozantinib'],['Italy'],University of Campania Luigi Vanvitelli,University of Campania Luigi Vanvitelli,Global / Multi-Region,2.0,1.0,0.6
NCT06172127,PHESGO Maintenance After T-DXd Short Induction for HER2+ Unresectable Locally Recurrent or Metastatic Breast Cancer,Recruiting,Phase 2,['HER2-positive Breast Cancer'],"['Trastuzumab deruxtecan'
 'Phesgo 1,200 MG / 600 MG / 30,000 UNT Per 15 ML Injection'
 'Phesgo 600 MG / 600 MG / 20,000 UNT in 10 mL Injection']",['France' 'Germany' 'Italy' 'Spain' 'United States'],MedSIR,MedSIR,Global / Multi-Region,2.0,1.0,0.6
NCT06172478,A Study of HER3-DXd in Subjects With Locally Advanced or Metastatic Solid Tumors,Recruiting,Phase 2,"['Advanced Solid Tumor' 'Melanoma' 'Head and Neck Cancer' 'Gastric Cancer'
 'Ovarian Carcinoma' 'Cervical Cancer' 'Endometrial Cancer'
 'Bladder Cancer' 'Esophageal Cancer' 'Pancreatic Carcinoma'
 'Prostate Cancer' 'Non-small Cell Lung Cancer (NSCLC)' 'Lung Cancer'
 'Breast Cancer']",['HER3-DXd'],"['Australia' 'Belgium' 'Canada' 'France' 'Hungary' 'Italy' 'Japan'
 'Netherlands' 'Norway' 'South Korea' 'Spain' 'Taiwan' 'United Kingdom'
 'United States']",Daiichi Sankyo,Daiichi Sankyo,Global / Multi-Region,2.0,1.0,0.6
NCT06172595,FET PET in Differentiating Tumour Progression From Pseudoprogression in High Grade Glioma,Recruiting,Phase 2,"['Glioma, Malignant']",['FET PET'],['Singapore'],Singapore General Hospital,Singapore General Hospital,Global / Multi-Region,2.0,1.0,0.6
NCT06173037,"RC88 in Platinum-Resistant Recurrent Epithelial Ovarian Cancer, Fallopian Tube Cancer, and Primary Peritoneal Cancer",Recruiting,Phase 2,"['Primary Peritoneal Cancer' 'Fallopian Tube Cancer'
 'Epithelial Ovarian Cancer']",['RC88'],['China'],"RemeGen Co., Ltd.","RemeGen Co., Ltd.",Global / Multi-Region,2.0,1.0,0.6
NCT06173362,Abiraterone and Prednisone or Darolutamide for the Treatment of Advanced Prostate Cancer,Recruiting,Phase 2,"['Advanced Prostate Adenocarcinoma' 'Stage III Prostate Cancer AJCC v8'
 'Stage IV Prostate Cancer AJCC v8']",['Abiraterone' 'Biospecimen Collection' 'Darolutamide' 'Prednisone'],['United States'],Mamta Parikh,Mamta Parikh,Global / Multi-Region,2.0,1.0,0.6
NCT06173778,Semaglutide for Post-Smoking Cessation Weight Management,Recruiting,Phase 2,['Obesity' 'Overweight' 'Cigarette Smoking'],"['semaglutide 2.4mg' 'Placebo'
 'Nicotine Replacement Therapy (NRT, nicotine patch)'
 'Brief Smoking Cessation Counseling']",['United States'],"The University of Texas Health Science Center, Houston","The University of Texas Health Science Center, Houston",Global / Multi-Region,2.0,1.0,0.6
NCT06174220,Targeted Therapy With Glycogen Synthase Kinase-3 Inhibition for Arrhythmogenic Cardiomyopathy,Recruiting,Phase 2,"['Arrhythmogenic Cardiomyopathy'
 'Arrhythmogenic Right Ventricular Cardiomyopathy']",['Tideglusib' 'Placebo'],['Canada'],Hamilton Health Sciences Corporation,Hamilton Health Sciences Corporation,Global / Multi-Region,2.0,1.0,0.6
NCT06175000,Maintenance Obinutuzumab in Treating Patients With Central Nervous System Lymphoma Who Have Achieved a Complete or Partial Response,Recruiting,Phase 2,['Primary Central Nervous System Lymphoma'],['Cognitive Assessment' 'Obinutuzumab' 'Quality of Life Assessment'],['United States'],Providence Health & Services,Providence Health & Services,Global / Multi-Region,2.0,1.0,0.6
NCT06175065,"Safety, PK and PD Relationships of RLS-0071 in Patients With Acute Exacerbation of Chronic Obstructive Pulmonary Disease","Active, not recruiting",Phase 2,['Acute Exacerbation of Chronic Obstructive Pulmonary Disease'],['RLS-0071' 'Placebo'],['United States'],"ReAlta Life Sciences, Inc.","ReAlta Life Sciences, Inc.",Global / Multi-Region,2.0,1.0,0.6
NCT06175390,"Tiragolumab, Atezolizumab and Chemotherapy in Triple Negative Breast Cancer",Recruiting,Phase 2,['Triple Negative Breast Cancer'],"['68Ga-FAPI-46 PET/CT' 'Tumor samples analysis'
 'Blood samples analysis: Circulating Tumor DNA']",['France'],Institut Curie,Institut Curie,Global / Multi-Region,2.0,1.0,0.6
